date,price,market_cap,volume_24h
2021-03-09 22:09:16.784,54421.2839556027,1013771234850.5692,57632990956.136314
2021-03-09 23:03:23.933,55072.12612558277,1016357433972.4882,58035896794.019005
2021-03-10 00:00:52.511,54872.34559095509,1022496487846.3273,57550095196.19977
2021-03-10 01:06:39.355,55541.66887970537,1036521729009.2935,58784513789.83856
2021-03-10 02:07:31.291,54398.22242410028,1018603364931.7382,56240825626.854965
2021-03-10 03:04:19.482,53915.365310762936,1005369750646.2534,57128607695.47491
2021-03-10 04:05:40.414,53492.98628108527,996373747263.5864,56299919753.914276
2021-03-10 05:07:22.336,53717.42190392001,1001262095322.6766,56023721253.038734
2021-03-10 06:08:39.624,53702.68740414477,1001784321657.9282,55516863769.32886
2021-03-10 07:09:21.085,54000.41663595448,1005225740873.7455,55048787048.70599
2021-03-10 08:02:17.023,54452.96420993681,1015537218640.2648,55510731859.84894
2021-03-10 09:05:15.993,54817.13972425844,1022276323862.4382,55268829180.11823
2021-03-10 10:02:13.581,55161.20886449777,1028752739199.4718,55871389793.95406
2021-03-10 11:01:38.871,54952.51937503168,1024861024335.6202,55336534908.635765
2021-03-10 12:04:16.958,54891.75064537384,1023729393000.2014,55323272588.82281
2021-03-10 13:02:13.167,55308.692951688936,1032795361508.6113,55627860973.15018
2021-03-10 14:04:06.078,56206.08397674082,1044556873889.1721,57186668611.831764
2021-03-10 15:05:18.632,56144.089684129,1045895788182.3032,57051256920.254875
2021-03-10 16:01:17.626,56233.32806315913,1047534645285.4288,57562328250.89425
2021-03-10 17:01:02.633,57003.918706039185,1056862928348.112,58278563930.581314
2021-03-10 18:03:59.174,56786.93564135379,1056634897283.805,59699021488.343025
2021-03-10 19:07:41.937,56727.4160975527,1058466986695.5905,60019544052.53504
2021-03-10 20:01:54.066,56767.819329610335,1058736463468.2963,60868319892.49084
2021-03-10 21:04:33.911,56321.54959980982,1050389550484.6573,61463687107.04808
2021-03-10 22:06:01.932,57051.12928496267,1058664395566.2867,63500125410.71846
2021-03-10 23:03:25.906,57009.77749888765,1063369392830.163,63940113972.53999
2021-03-11 00:04:55.649,56020.4877195857,1044805904677.5541,63560545036.79726
2021-03-11 01:04:40.646,55760.89448689877,1039967503170.9103,62373950538.87534
2021-03-11 02:06:13.051,55859.801739480245,1042092028889.3531,61973584817.429405
2021-03-11 03:14:36.527,56376.580609020144,1049974259207.3452,60441155718.79699
2021-03-11 04:03:24.168,55954.50683967058,1043443793334.6167,59873324730.6106
2021-03-11 05:07:08.947,55812.34671049414,1040995562754.2975,59534155172.78656
2021-03-11 06:09:50.164,55242.40633907952,1033475057539.4392,59011766206.38099
2021-03-11 07:03:30.487,55585.92771594528,1038537960934.6461,59785303162.97147
2021-03-11 08:14:56.231,54681.952272811905,1019855976389.1533,59261417779.393105
2021-03-11 09:11:26.114,54797.77878525888,1023602625105.7936,60715646682.67264
2021-03-11 10:04:06.426,54681.88185802314,1022614261561.4558,60280917724.348854
2021-03-11 11:09:02.386,55822.12261138012,1038730210146.6626,61921501659.9404
2021-03-11 12:06:21.535,56461.863673248154,1049017059966.2655,63197525684.07903
2021-03-11 13:32:33.482,56889.67906403037,1062496115038.7285,64195623781.57074
2021-03-11 14:16:36.052,57282.35018438994,1066339641278.4434,64027862641.51515
2021-03-11 15:07:10.158,56854.864423099076,1056442672442.188,64216287131.21584
2021-03-11 16:01:47.405,56340.702778422674,1050808306573.6556,64400610332.05858
2021-03-11 17:04:22.048,56780.38965381692,1058978084222.3896,63861547602.35098
2021-03-11 18:05:36.365,56920.60636533779,1060589549691.0514,63170133194.299324
2021-03-11 19:04:29.411,57626.959777063465,1074728666673.4261,64863180805.55349
2021-03-11 20:07:09.355,57073.36303667102,1066788646216.6405,64049864735.53532
2021-03-11 21:04:49.791,57648.646501143616,1075214244973.5629,64170098707.85679
2021-03-11 22:09:50.281,57679.12359592459,1074733815212.6633,64183400331.496735
2021-03-11 23:11:34.730,58068.6305051581,1083052893121.113,64776449488.85629
2021-03-12 00:06:04.331,57924.42321789544,1077836070933.286,64557800714.411156
2021-03-12 01:02:29.504,57401.84771174121,1064037566948.0352,64345871061.17018
2021-03-12 02:02:48.188,56899.910347993,1061259744569.6667,63604451373.6962
2021-03-12 03:02:45.727,57091.58585411967,1065567588927.6849,63980002649.98165
2021-03-12 04:02:39.447,57096.37203733913,1064929043404.7603,63518083936.88802
2021-03-12 05:03:22.650,56828.199398776735,1059929342583.9034,63469589577.50127
2021-03-12 06:05:19.586,57336.74903732048,1068932709674.6416,63957267338.50053
2021-03-12 07:01:40.517,57131.19471455778,1065715008263.864,63432462022.13669
2021-03-12 08:03:08.030,56786.764282243224,1061906198446.0718,63032006687.85533
2021-03-12 09:06:43.028,56732.771793241154,1062036206261.5189,62040305342.81665
2021-03-12 10:03:21.269,56591.37340545298,1054215745495.7323,61920044016.63766
2021-03-12 11:04:59.001,56843.41300036078,1054003938247.2416,60697460686.513466
2021-03-12 12:04:53.613,56526.41153241086,1055121926997.6426,60034411561.98672
2021-03-12 13:07:57.464,56254.90180235642,1051260097041.7411,59398027855.67688
2021-03-12 14:06:22.935,55877.0154726513,1044242190053.3328,61474724320.76592
2021-03-12 15:04:27.823,56205.14009262861,1046709595436.4211,61613216966.25686
2021-03-12 16:03:10.462,57142.386913347844,1065814429323.394,62337540849.604836
2021-03-12 17:05:07.665,57600.263952365014,1070195238794.9457,62738338933.68374
2021-03-12 18:05:37.980,57162.248512292645,1067697146691.3359,62036013865.31022
2021-03-12 19:07:25.348,57539.28500443002,1072987306724.5089,61507674695.41285
2021-03-12 20:05:30.792,57176.60424627805,1064580965381.5765,61087321779.48395
2021-03-12 21:06:26.932,56877.41403767813,1058480126725.1206,61147739574.40268
2021-03-12 22:02:22.180,57005.4848739847,1063273429555.1719,60844494888.702705
2021-03-12 23:04:49.170,57296.39902380923,1068703492797.1013,60638122724.742035
2021-03-13 00:07:45.134,57228.19735530599,1069776383193.8628,59806733588.693886
2021-03-13 01:28:53.479,56355.82373301324,1055059392017.8119,58427668732.90784
2021-03-13 02:04:43.816,56604.34335037332,1052492685039.9963,58756747483.575
2021-03-13 03:05:06.033,56655.92626598719,1055834822745.9238,58697732072.27906
2021-03-13 04:01:13.337,56759.529295815875,1058698606260.8113,58693755848.04448
2021-03-13 05:02:07.644,56866.07210427867,1060689746907.1454,58488742179.00474
