date,price,market_cap,volume_24h
2017-01-02,0.0002214509581657715,23818706.45912645,122738.62523927088
2017-01-03,0.00022278520203546692,23965301.03398877,77624.00926788131
2017-01-04,0.00022314799438700227,24007425.910695627,291471.98511178244
2017-01-05,0.0002255091076015045,24264567.73551508,735385.0204363002
2017-01-06,0.00022021058623817238,23697498.532441687,235619.54576137388
2017-01-07,0.00022263064320740325,23961028.6300465,238810.1519711872
2017-01-08,0.0002235183208979252,24059650.292558417,87557.4954577589
2017-01-09,0.00022920341324128804,24674775.227307484,138927.5549085059
2017-01-10,0.0002235407914528495,24068203.38683023,162619.3257454037
2017-01-11,0.00020713436548502892,22304637.34064469,379007.8088155273
2017-01-12,0.0002118554727985535,22815933.430644866,224475.48517529265
2017-01-13,0.00021288002873970168,22929207.10047862,70559.25140516071
2017-01-14,0.0002103040265083685,22654626.264397066,58821.98511540674
2017-01-15,0.00020545508618803317,22135111.03154523,62982.34020900607
2017-01-16,0.0002071651747658129,22322197.648568626,74831.54370776212
2017-01-17,0.0002149798786823217,23167219.755411178,138175.58616705818
2017-01-18,0.00020745556667378916,22359259.736511208,69693.05615625884
2017-01-19,0.00020986956012149298,22622350.0555206,48630.707266542355
2017-01-20,0.00020924237173969485,22557677.135973077,51161.05076297816
2017-01-21,0.00020705287829607313,22324468.392032843,111868.06106848105
2017-01-22,0.00020607562490127012,22221894.329864778,64209.64357854469
2017-01-23,0.0002072276579411593,22349024.41200274,49504.548244663856
2017-01-24,0.00020112564226466923,21693722.390896756,59704.39012144671
2017-01-25,0.00020284806480528757,21882275.005288206,60215.69333550297
2017-01-26,0.0002069282863011769,22325300.490298543,77677.31752761241
2017-01-27,0.00020936299660898476,22590856.98572801,100550.93892943262
2017-01-28,0.00020894715396555484,22548891.9622951,39055.15051903439
2017-01-29,0.00020809231265744586,22459538.432774648,77798.18165952462
2017-01-30,0.00020842333144393199,22498142.478057906,47198.63006267947
2017-01-31,0.000210812462671226,22758940.529036283,99335.48115117328
2017-02-01,0.00020744301309323312,22397811.814961072,70340.62819407474
2017-02-02,0.00021071665042346415,22754165.759812023,57510.80635034247
2017-02-03,0.0002081416191070833,22478996.511078607,92587.40963610713
2017-02-04,0.00020957318418086463,22636497.30897091,92687.06948144351
2017-02-05,0.000206789863829064,22338728.11205147,72552.60153110065
2017-02-06,0.00020688145710412271,22351431.034701925,69563.70473980113
2017-02-07,0.00020384747636765566,22023640.36587641,83593.08559379826
2017-02-08,0.00020860145230288491,22543024.23705505,138437.7494542494
2017-02-09,0.0002101201783181991,22710020.816521358,174767.67901603665
2017-02-10,0.0002107114393967188,22776869.192198727,75505.1264782959
2017-02-11,0.00021018550873502627,22722945.321474086,72647.39020472349
2017-02-12,0.00020843215196071779,22536279.87028627,86567.07355553175
2017-02-13,0.00021171770665813017,22894435.678380087,112273.53473230032
2017-02-14,0.00021426350751190424,23172726.261082705,113216.87401955761
2017-02-15,0.00020854867768305924,22557540.814295467,133224.81669518191
2017-02-16,0.00021778657835854455,23559757.349815737,122503.86491427626
2017-02-17,0.00021238180945910634,22977990.002234586,140300.9501963842
2017-02-18,0.0002038333471945131,22055928.203427702,145391.46273078723
2017-02-19,0.00020692128554045008,22392914.295611948,63447.12829987142
2017-02-20,0.0002108672260885512,22822847.426704396,56923.93180711043
2017-02-21,0.00021614976155662698,23394593.464485627,94500.04179672395
2017-02-22,0.0002088329956436236,22602676.032901157,78762.07898387886
2017-02-23,0.00021298212518173926,23051749.85133456,91832.61719301496
2017-02-24,0.00021245073284737373,23005968.59820496,94167.45467952856
2017-02-25,0.00020982779093536605,22724810.68532987,51754.565379695356
2017-02-26,0.00021355955292967573,23131891.39191035,39133.829659780866
2017-02-27,0.00021052928909807522,22806556.27378922,103048.62958740143
2017-02-28,0.00021427768001060983,23215585.695819993,79332.90349604665
2017-03-01,0.00021066256904714434,22826827.693335734,107316.94583054582
2017-03-02,0.00021350046332212753,23137284.180860553,178352.3989346291
2017-03-03,0.00022066696906138274,23916964.43375103,130723.49946613643
2017-03-04,0.00021654755397088133,23473460.854873434,59627.53835332132
2017-03-05,0.000217261608770037,23553881.489450224,52206.665212433625
2017-03-06,0.0002187298816300773,23716037.07643405,93628.18930502358
2017-03-07,0.00022132380276321606,24000352.433306944,139091.95453261037
2017-03-08,0.0002124858582300078,23044909.805271264,213370.70784089592
2017-03-09,0.00021783654156215868,23628208.123356275,97531.35173565567
2017-03-10,0.0002042810415336413,22160701.77395696,294866.39043023234
2017-03-11,0.00021899658297848285,23760071.68997763,139350.96295119458
2017-03-12,0.00022925649736608438,24876351.895108268,256510.21114630485
2017-03-13,0.0002557866955995227,27758643.97880307,1004623.892361287
2017-03-14,0.0002483199355315334,26951787.278878246,339128.9130657424
2017-03-15,0.00024882104585118855,27009630.884707283,388208.0947857264
2017-03-16,0.00024267236841301454,26342189.320565917,513725.8507343268
2017-03-17,0.00022050012321370822,23941494.7530081,365674.1073610313
2017-03-18,0.00021577293666638996,23431191.713993866,443800.7558731314
2017-03-19,0.00023194130841354556,25190174.52857636,315411.0373876354
2017-03-20,0.0002368046163194793,25721580.184506454,288722.84179498913
2017-03-21,0.00024924630276784964,27075953.110376585,225846.07437513513
2017-03-22,0.00024302501715783007,26403481.787333954,317929.5991857696
2017-03-23,0.00024179825177324596,26273554.844011422,166735.2949808046
2017-03-24,0.0002668365332108312,28997892.131161463,1657717.8487657148
2017-03-25,0.0002946045661073021,32019585.85932307,1161295.1820650394
2017-03-26,0.0002807513882509289,30517835.615883466,1121054.7218472443
