date,price,market_cap,volume_24h
2016-01-02 00:00:00.000,434.3260000000001,6530688608.250002,769869067.6019802
2016-01-03 00:00:00.000,430.198,6470199429.9,984185979.6461835
2016-01-04 00:00:00.000,433.5339999999999,6522334778.049998,1021957722.8426229
2016-01-05 00:00:00.000,432.115,6502628563.125,758209345.881597
2016-01-06 00:00:00.000,431.3430000000001,6492499350.975001,833341869.2838143
2016-01-07 00:00:00.000,456.434,6870164692.05,1637948558.2555692
2016-01-08 00:00:00.000,454.6963000000001,6847658073.555001,1501742593.9812622
2016-01-09 00:00:00.000,448.7090000000001,6759240198.750002,1085553694.1445763
2016-01-10 00:00:00.000,447.2069999999999,6738604517.399999,1361099089.9371536
2016-01-11 00:00:00.000,448.3490000000001,6757695467.600001,1182725805.933856
2016-01-12 00:00:00.000,445.792,6721027667.2,888588584.7561319
2016-01-13 00:00:00.000,432.1200000000001,6516499236.000002,1584488640.9822845
2016-01-14 00:00:00.000,429.2429999999999,6474583370.174998,1266295629.45831
2016-01-15 00:00:00.000,365.912,5519407460.2,1576734613.7039278
2016-01-16 00:00:00.000,384.813,5806905132.6,1710583688.2242782
2016-01-17 00:00:00.000,386.3560000000001,5830189311.200002,1476285800.5507712
2016-01-18 00:00:00.000,385.1320000000001,5814809590.700002,1357696058.8206067
2016-01-19 00:00:00.000,379.015,5723770825.5,1157108220.8545206
2016-01-20 00:00:00.000,418.848,6326929406.4,1674254290.1511552
2016-01-21 00:00:00.000,407.8150000000002,6161646248.875003,1484721462.288631
2016-01-22 00:00:00.000,377.2100000000001,5700897323.250002,1626853795.9614305
2016-01-23 00:00:00.000,389.6409999999999,5889248376.549998,755378842.1307422
2016-01-24 00:00:00.000,403.0559999999999,6094932220.799998,1458284443.5169122
2016-01-25 00:00:00.000,392.3260000000001,5934195570.050001,1332190240.7947457
2016-01-26 00:00:00.000,392.4559999999998,5937437389.799997,1231352757.4795895
2016-01-27 00:00:00.000,394.491,5968224752.175,1023661369.6216024
2016-01-28 00:00:00.000,379.5519999999999,5745544310.399999,1144817695.5234942
2016-01-29 00:00:00.000,378.912,5737400248.8,1378222858.2537942
2016-01-30 00:00:00.000,376.921,5709052772.55,926767404.3542867
2016-01-31 00:00:00.000,364.352,5520342696.0,795209372.712972
2016-02-01 00:00:00.000,371.041,5623172735.125,1028395380.8818554
2016-02-02 00:00:00.000,372.8679999999999,5652529732.799998,669492000.7292296
2016-02-03 00:00:00.000,368.124,5582278351.5,701511710.5572596
2016-02-04 00:00:00.000,388.3759999999999,5891023099.599998,1068491901.0833611
2016-02-05 00:00:00.000,385.7330000000001,5852736452.325002,1099201402.3270342
2016-02-06 00:00:00.000,374.9049999999999,5690251854.249998,979578026.0038061
2016-02-07 00:00:00.000,375.5170000000002,5701239912.875003,551083226.5427567
2016-02-08 00:00:00.000,371.1359999999999,5636117687.999998,542257471.058673
2016-02-09 00:00:00.000,373.909,5679902055.4,465479007.436967
2016-02-10 00:00:00.000,379.829,5771368714.85,814090887.7056519
2016-02-11 00:00:00.000,377.058,5730998806.5,503979335.12027735
2016-02-12 00:00:00.000,382.72,5818750496.0,658159244.500266
2016-02-13 00:00:00.000,390.4240000000001,5937412022.400002,740171994.7251545
2016-02-14 00:00:00.000,404.1440000000001,6147686974.000002,1319015072.5724676
2016-02-15 00:00:00.000,399.379,6076721221.075,1388195099.8471158
2016-02-16 00:00:00.000,407.0129999999998,6194279970.374997,1111797900.4521844
2016-02-17 00:00:00.000,416.8499999999999,6345582494.999998,1296165324.1759655
2016-02-18 00:00:00.000,421.4220000000001,6417045471.750002,1445224878.5173087
2016-02-19 00:00:00.000,419.377,6387331882.925,601898504.2767404
2016-02-20 00:00:00.000,441.1199999999998,6720209555.999997,1385245439.8751278
2016-02-21 00:00:00.000,438.6499999999999,6684028071.249998,1506908216.5909653
2016-02-22 00:00:00.000,437.8029999999999,6672478907.474998,1166708341.4203901
2016-02-23 00:00:00.000,420.3020000000001,6407178255.950002,1465084346.963302
2016-02-24 00:00:00.000,423.1870000000001,6452416826.400002,1457408415.8942337
2016-02-25 00:00:00.000,423.142,6453391534.75,1416389937.2195773
2016-02-26 00:00:00.000,427.029,6514156583.4,58325277.64245085
2016-02-27 00:00:00.000,432.1390000000001,6593663289.800001,595150632.3741599
2016-02-28 00:00:00.000,432.7970000000001,6605163875.275002,546124185.8661692
2016-02-29 00:00:00.000,436.919,6669535766.075,1847224330.8996885
2016-03-01 00:00:00.000,431.371,6586086153.8,2515777833.930286
2016-03-02 00:00:00.000,424.485,6482862265.5,2052408228.7895234
2016-03-03 00:00:00.000,420.1709999999999,6418406144.699999,2737847218.462073
2016-03-04 00:00:00.000,409.408,6255529065.6,2408874554.407219
2016-03-05 00:00:00.000,397.2410000000001,6071173237.350001,2766255766.6448894
2016-03-06 00:00:00.000,404.912,6189869498.4,2521764887.178534
2016-03-07 00:00:00.000,413.74,6326260439.5,2361080396.000645
2016-03-08 00:00:00.000,411.8770000000001,6299329213.400002,1845168034.2779822
2016-03-09 00:00:00.000,412.3190000000001,6307800373.650002,1705210742.922722
2016-03-10 00:00:00.000,416.2920000000001,6370256293.500002,2166212980.4221253
2016-03-11 00:00:00.000,419.299,6417916283.7,2440375016.827296
2016-03-12 00:00:00.000,410.8010000000001,6289332499.925001,2292018374.4436398
2016-03-13 00:00:00.000,412.4949999999999,6316587496.874998,1845648236.2910593
2016-03-14 00:00:00.000,414.585,6350177715.75,1803876534.2741227
2016-03-15 00:00:00.000,415.6410000000001,6367983805.875002,2111129338.3052552
