date,price,market_cap,volume_24h
2022-04-17 00:00:00.000,3066.3580141449797,360748880962.95123,9063939048.316748
2022-04-18 00:00:00.000,2995.719421019825,368758484169.854,9543306566.22193
2022-04-19 00:00:00.000,3061.8905711469047,373782979942.61957,18188817400.079117
2022-04-20 00:00:00.000,3104.688447526111,370910549448.9755,13472639207.148006
2022-04-21 00:00:00.000,3079.6764776018495,359917773311.257,15155965878.384497
2022-04-22 00:00:00.000,2987.4888760341605,357702343019.6129,20529419340.296413
2022-04-23 00:00:00.000,2967.085285238213,354358143094.8383,16155619718.968117
2022-04-24 00:00:00.000,2940.6879777714407,352895958715.2752,8633203957.82989
2022-04-25 00:00:00.000,2922.901865199808,362590296737.94165,9196851418.265764
2022-04-26 00:00:00.000,3008.3363470853,338098235743.8579,22037549638.799118
2022-04-27 00:00:00.000,2806.748835957046,348355348857.35516,17750798288.906208
2022-04-28 00:00:00.000,2889.5922230230817,353388170472.60077,17036298768.907473
2022-04-29 00:00:00.000,2932.455083612903,340291788026.5969,18249410920.251778
2022-04-30 00:00:00.000,2817.4898821916195,330211251741.10095,17902735173.807156
2022-05-01 00:00:00.000,2738.1741359527714,341626180826.6119,12618462103.401344
2022-05-02 00:00:00.000,2832.513106895354,345080135066.0433,14489173444.820097
2022-05-03 00:00:00.000,2861.3723755560436,336655132684.7217,17701813870.710365
2022-05-04 00:00:00.000,2786.0472478011084,355229761723.3485,12836324477.777216
2022-05-05 00:00:00.000,2942.052313122658,332103738939.991,17336934449.712643
2022-05-06 00:00:00.000,2753.936566546688,325971900416.40796,20868783132.923206
2022-05-07 00:00:00.000,2699.7072470893745,319030900103.94275,20516541977.493565
2022-05-08 00:00:00.000,2641.229106940243,304412453306.29724,12528069434.498928
2022-05-09 00:00:00.000,2517.8299224886478,271594796946.79037,20582973186.12796
2022-05-10 00:00:00.000,2249.8909622207443,283082341315.2594,34392685561.846504
2022-05-11 00:00:00.000,2344.797715643986,250066823474.8895,36844564808.016556
2022-05-12 00:00:00.000,2080.910243657776,238137944005.85858,46548009611.49195
2022-05-13 00:00:00.000,1966.6991711336661,243391440608.9294,41621733327.158905
2022-05-14 00:00:00.000,2010.214051125259,249319115268.20465,23979529161.232746
2022-05-15 00:00:00.000,2064.229357512243,259350256988.01163,14395772634.811949
2022-05-16 00:00:00.000,2147.047447880575,244741893933.73114,14395455889.043333
2022-05-17 00:00:00.000,2025.8886983912162,253640825085.77072,20068743681.95205
2022-05-18 00:00:00.000,2095.178884796724,232056327519.7834,17005002529.405003
2022-05-19 00:00:00.000,1915.1771232664505,244359004842.60373,15892119501.206236
2022-05-20 00:00:00.000,2023.8482593608173,237366807798.8157,17828306698.714794
2022-05-21 00:00:00.000,1963.9909395294865,239102942424.56775,14638100162.773735
2022-05-22 00:00:00.000,1978.1471325624789,247730054115.44598,7551508571.492984
2022-05-23 00:00:00.000,2046.6463496545232,238722810744.1854,9623174527.738039
2022-05-24 00:00:00.000,1974.5811944790914,239375431792.86758,14627311157.92938
2022-05-25 00:00:00.000,1979.770545006472,235347664835.4594,12880481567.942186
2022-05-26 00:00:00.000,1944.8428445072448,219247293980.15558,12554611854.439222
2022-05-27 00:00:00.000,1807.9694742881136,208622909553.50162,22669347246.961388
2022-05-28 00:00:00.000,1724.8757340323443,217791356992.8858,24344535948.91357
2022-05-29 00:00:00.000,1798.6948545788846,219535934457.98206,12004308559.066864
2022-05-30 00:00:00.000,1814.9831598025937,241204871683.00946,9767849361.351788
2022-05-31 00:00:00.000,1995.9364841552344,235235428449.11987,18803016950.09315
2022-06-01 00:00:00.000,1944.078766836179,221596716649.26758,17409076011.07384
2022-06-02 00:00:00.000,1828.8926546074292,222487488380.58923,19904831726.00975
2022-06-03 00:00:00.000,1833.089840845753,214879733566.94196,16444980823.786707
2022-06-04 00:00:00.000,1776.979907458187,217832477905.49496,15012416794.069233
2022-06-05 00:00:00.000,1804.2616695112486,218561175507.6209,8295912402.90654
2022-06-06 00:00:00.000,1805.3313949894373,225224111085.68793,8385254999.857006
2022-06-07 00:00:00.000,1860.1813068416047,220727955347.00992,16623006597.793545
2022-06-08 00:00:00.000,1818.3877119829308,217320792647.69748,23647547692.445885
2022-06-09 00:00:00.000,1794.539625671828,216720355679.05618,17712874976.607395
2022-06-10 00:00:00.000,1788.4182866616045,201384347491.6296,10469080004.414614
2022-06-11 00:00:00.000,1663.844367412088,185302828001.8518,17639990086.322327
2022-06-12 00:00:00.000,1530.0386174317211,176649606143.59042,20409428647.9328
2022-06-13 00:00:00.000,1454.6867601728409,146072737222.6309,22843765038.754616
2022-06-14 00:00:00.000,1205.5952855404787,146866764082.71503,47571733027.00858
2022-06-15 00:00:00.000,1214.8662649132034,148791271623.67947,32772246927.059067
2022-06-16 00:00:00.000,1230.3643353556051,129200159744.2964,39679810344.68712
2022-06-17 00:00:00.000,1068.6035748646073,132057112459.09528,18016510161.232018
2022-06-18 00:00:00.000,1087.8139244584365,120148911164.20312,14067259810.778109
2022-06-19 00:00:00.000,995.2525692707909,136214925416.2125,21112670623.39463
2022-06-20 00:00:00.000,1125.7540917942745,136360308696.36774,21676867429.837547
2022-06-21 00:00:00.000,1132.0543935828048,136466936749.80061,19817753726.316406
2022-06-22 00:00:00.000,1124.5613920165545,127762640725.99548,14838197887.543182
2022-06-23 00:00:00.000,1051.0740681589236,138845063633.00702,14331217471.338781
2022-06-24 00:00:00.000,1144.4807534808065,150370804175.61023,14247953151.150192
2022-06-25 00:00:00.000,1229.3040854466553,150822450290.39703,16288488163.424995
2022-06-26 00:00:00.000,1244.2862044953927,145727702946.91232,11692717741.724768
2022-06-27 00:00:00.000,1201.237790641909,144903396178.83267,11375746747.404722
2022-06-28 00:00:00.000,1194.2245084746116,138578887988.78128,12044359298.246725
2022-06-29 00:00:00.000,1143.5335357209958,133275228451.34706,13181896477.373173
2022-06-30 00:00:00.000,1098.9055176105344,125647331913.1351,14755440934.326208
2022-07-01 00:00:00.000,1057.6309990608017,128274306967.60861,15402670572.44401
2022-07-02 00:00:00.000,1068.8194401301964,127772810160.63632,17420131787.73736
2022-07-03 00:00:00.000,1068.5415025999594,128552380046.80464,9601263305.049065
2022-07-04 00:00:00.000,1074.6073175787587,137709680960.0187,7939419238.560307
2022-07-05 00:00:00.000,1153.3483147880897,135655130079.77824,13827342516.34925
2022-07-06 00:00:00.000,1134.017069659217,142216914175.49112,15393490017.737787
2022-07-07 00:00:00.000,1188.72564292538,148622605231.4957,14422132961.962864
2022-07-08 00:00:00.000,1240.3784056617153,148022842649.44733,13170522513.182203
2022-07-09 00:00:00.000,1233.5146792602989,145667751203.8659,15346600702.3086
2022-07-10 00:00:00.000,1216.8497068484603,139844141994.57858,7870254817.813988
2022-07-11 00:00:00.000,1169.012707661018,131363492852.48433,10374466605.406368
2022-07-12 00:00:00.000,1097.4494380477286,124831295049.54146,11693162178.034164
2022-07-13 00:00:00.000,1040.7971455029597,132986401488.71631,11555798332.527388
2022-07-14 00:00:00.000,1112.9207827012565,142767764050.56015,17936886119.90067
2022-07-15 00:00:00.000,1191.1308371103116,147677565536.3019,16474223860.658737
2022-07-16 00:00:00.000,1234.0991389763224,161839496479.48514,16817194904.2499
2022-07-17 00:00:00.000,1355.04564021949,161551223982.244,19025831554.91271
2022-07-18 00:00:00.000,1344.7202840019017,187518878564.43118,15797648344.457474
2022-07-19 00:00:00.000,1570.6589588642053,184299116474.0005,26437290054.27533
2022-07-20 00:00:00.000,1542.6298214332235,183383314168.63928,27749085857.707005
2022-07-21 00:00:00.000,1527.4139307593093,188807814065.77225,21728126383.56131
2022-07-22 00:00:00.000,1576.8252394976823,183933879174.97644,19411405082.967407
2022-07-23 00:00:00.000,1536.124922238913,185766674503.14,18084368731.242767
2022-07-24 00:00:00.000,1552.4964891908746,192833875418.8718,14901008279.154797
2022-07-25 00:00:00.000,1601.2079670127046,176371406952.78534,16058331978.02615
2022-07-26 00:00:00.000,1450.4822852139405,172489862867.98703,19852493229.276333
2022-07-27 00:00:00.000,1438.9880382230651,195761014376.11777,17711985937.250435
2022-07-28 00:00:00.000,1636.9491814677851,206347207632.4567,22792557484.269226
2022-07-29 00:00:00.000,1723.5485206790597,210767555013.8352,27508245872.984703
2022-07-30 00:00:00.000,1739.0421771356112,203433082401.51196,21792598232.364918
2022-07-31 00:00:00.000,1696.7850982136515,201684547325.2247,14236780342.012003
2022-08-01 00:00:00.000,1682.011373614746,195962280445.4563,12894604186.287697
2022-08-02 00:00:00.000,1636.0185563573557,197496591505.0525,15515408282.681604
2022-08-03 00:00:00.000,1638.3786826572205,194280005714.29996,19414686138.72405
2022-08-04 00:00:00.000,1621.3413236364065,192923352504.82288,15548536682.141968
2022-08-05 00:00:00.000,1612.4189067269824,206550599256.62897,14074560038.427649
2022-08-06 00:00:00.000,1725.3826270211505,203417937064.14215,17717475728.243652
2022-08-07 00:00:00.000,1693.2965918360276,203847481552.73074,11231103244.36643
2022-08-08 00:00:00.000,1699.0064178886953,213209087779.66412,9464715954.716835
2022-08-09 00:00:00.000,1775.7013555270828,204260348576.8655,15566998953.351175
2022-08-10 00:00:00.000,1698.9661290126492,222103417229.72577,24284375402.607098
2022-08-11 00:00:00.000,1852.8785552656473,225973452853.74725,21699442049.07331
2022-08-12 00:00:00.000,1881.4274054352998,235254593664.57745,21837068069.82725
2022-08-13 00:00:00.000,1959.3309247187408,237972056306.98938,15849264839.752771
2022-08-14 00:00:00.000,1982.4118280514233,232593263080.43414,14816745160.91679
2022-08-15 00:00:00.000,1936.7011636052605,229440415801.9887,12172210305.158232
2022-08-16 00:00:00.000,1908.2776419059185,225581585656.9299,18310871317.455875
2022-08-17 00:00:00.000,1880.6001012594395,220665870251.26813,14240230761.887741
2022-08-18 00:00:00.000,1834.8264526426372,222652366350.8803,18427553152.35174
2022-08-19 00:00:00.000,1850.1112910473696,194817731984.87317,13363780756.798216
2022-08-20 00:00:00.000,1618.5325042633535,189621068133.33334,22687362580.095345
2022-08-21 00:00:00.000,1579.4157230953704,195324471844.68927,16404512934.336613
2022-08-22 00:00:00.000,1624.149982884847,193708156170.03223,14174702673.113022
2022-08-23 00:00:00.000,1622.30703457785,199889229686.9934,16648637311.974203
2022-08-24 00:00:00.000,1665.7919073919315,199117634174.20898,17182337491.18613
2022-08-25 00:00:00.000,1657.7936424663385,204240810436.6186,15322907185.334568
2022-08-26 00:00:00.000,1697.0769719636442,181238520850.37888,12905826689.355816
2022-08-27 00:00:00.000,1510.1891114840514,179887478326.98642,23170035981.438354
2022-08-28 00:00:00.000,1496.0554659420902,173645963258.54285,15440053448.984152
2022-08-29 00:00:00.000,1438.7470503278116,187437853967.29883,10575504871.684057
2022-08-30 00:00:00.000,1555.1774560415913,184447549243.54855,16528644851.715965
2022-08-31 00:00:00.000,1525.400116232047,186670000430.8127,19704720195.3797
2022-09-01 00:00:00.000,1552.5629662281337,191078487039.94174,18596055350.613735
2022-09-02 00:00:00.000,1588.9803510869067,189678877652.6803,15076286516.891344
2022-09-03 00:00:00.000,1575.1766307276075,187266246294.68723,15857654357.09863
2022-09-04 00:00:00.000,1555.6740772078124,190082046955.22556,8500114333.500416
2022-09-05 00:00:00.000,1578.9493013433012,194714097035.8242,7827505125.483585
