date,price,market_cap,volume_24h
2016-01-02 00:00:00.000,0.0001568288195622159,16073110.737356836,51105.37171272476
2016-01-03 00:00:00.000,0.000150468056093252,15423332.438900277,45975.93427181501
2016-01-04 00:00:00.000,0.0001487470924167417,15248989.249384116,43474.26561258156
2016-01-05 00:00:00.000,0.0001562805407811628,16023469.386127438,45763.00344196797
2016-01-06 00:00:00.000,0.0001622124281454139,16634019.048666876,55747.2065309181
2016-01-07 00:00:00.000,0.0001551235334996887,15907090.724375471,70828.50885741477
2016-01-08 00:00:00.000,0.0001610513410266026,16520495.466878617,123383.51712430207
2016-01-09 00:00:00.000,0.0001850990757920318,18990035.568615746,423275.08650493546
2016-01-10 00:00:00.000,0.0001811539057009502,18587920.230893333,143448.83654089636
2016-01-11 00:00:00.000,0.0001837063726622712,18852370.314024284,90530.08658354878
2016-01-12 00:00:00.000,0.000190010138540057,19501909.44914773,245905.9281924236
2016-01-13 00:00:00.000,0.000186897913510532,19185083.192815904,142467.4266287069
2016-01-14 00:00:00.000,0.0001824095887581877,18726871.22594368,70573.74073464489
2016-01-15 00:00:00.000,0.0001488632903378547,15282878.972567935,97822.310427358
2016-01-16 00:00:00.000,0.0001560630081354616,16026389.366845477,77007.393042805
2016-01-17 00:00:00.000,0.0001526272153167429,15673561.658636734,30538.167625668983
2016-01-18 00:00:00.000,0.0001494395358162201,15350363.533765847,26047.99311955856
2016-01-19 00:00:00.000,0.0001479460680162779,15199013.635958603,29585.34897483285
2016-01-20 00:00:00.000,0.0001651316618559089,16966854.69991751,71361.06417169495
2016-01-21 00:00:00.000,0.0001597232107774164,16413370.843073847,23739.6940173454
2016-01-22 00:00:00.000,0.0001641214272338821,16867599.799833205,91631.87012161575
2016-01-23 00:00:00.000,0.0001715022397808431,17626163.713991173,82859.62141855565
2016-01-24 00:00:00.000,0.000189005618496927,19430376.609654173,100807.85916325221
2016-01-25 00:00:00.000,0.000211075186790883,21699198.176834308,188272.72712612964
2016-01-26 00:00:00.000,0.0003411968818892235,35080886.938482754,1687098.7443907498
2016-01-27 00:00:00.000,0.0004493748501941639,46203436.04950453,1921126.367215537
2016-01-28 00:00:00.000,0.0003412508022357655,35100688.39721558,1154900.7749821448
2016-01-29 00:00:00.000,0.0003159905775601505,32506845.430505354,333215.7663557105
2016-01-30 00:00:00.000,0.0002561856026171983,26358072.67656139,314331.324364126
2016-01-31 00:00:00.000,0.0002629052523653424,27049434.777371068,381620.6500705965
2016-02-01 00:00:00.000,0.0002622278699221384,26986941.518216267,193545.9008628866
2016-02-02 00:00:00.000,0.000260166170648794,26778326.705091733,76283.81091884302
2016-02-03 00:00:00.000,0.0002603815325821223,26804063.645932615,95788.24084053833
2016-02-04 00:00:00.000,0.000285985015684805,29443692.330695435,148204.91643530858
2016-02-05 00:00:00.000,0.0002972002935989888,30602461.377741687,135163.13794399687
2016-02-06 00:00:00.000,0.0002965887936102946,30543595.298866622,282685.1924092134
2016-02-07 00:00:00.000,0.0002813036952476012,28973381.881484784,149491.37750514178
2016-02-08 00:00:00.000,0.0002810209070392038,28948161.265152488,94921.23847040648
2016-02-09 00:00:00.000,0.0002873054305938272,29599490.54507622,63039.92557462398
2016-02-10 00:00:00.000,0.0002890549998095714,29783709.676540427,117205.69842172961
2016-02-11 00:00:00.000,0.0002796448927380408,28817941.65845856,194452.2882343512
2016-02-12 00:00:00.000,0.0002943488161304393,30337303.59786538,165064.17829736526
2016-02-13 00:00:00.000,0.0002883702584613638,29725097.445866268,71713.66949422187
2016-02-14 00:00:00.000,0.0002916552948796352,30067725.679087378,63543.21628804958
2016-02-15 00:00:00.000,0.000290549936192708,29957764.149579443,263315.11719745945
2016-02-16 00:00:00.000,0.0002838011788471813,29265806.733024657,97502.7989070082
2016-02-17 00:00:00.000,0.0002729705626718304,28152705.074637983,115187.18414446306
2016-02-18 00:00:00.000,0.0002711745048695054,27971183.480814286,70382.60757252884
2016-02-19 00:00:00.000,0.0002902588954211737,29943706.916970916,377539.533573123
2016-02-20 00:00:00.000,0.0002877210764469975,29685894.163693614,65790.61919263094
2016-02-21 00:00:00.000,0.0002828494796765055,29187207.30759351,143944.5298142423
2016-02-22 00:00:00.000,0.000279015288509789,28795390.34245542,107348.37611043353
2016-02-23 00:00:00.000,0.0002763766829392766,28526914.710999817,142621.9899481522
2016-02-24 00:00:00.000,0.0002740504197744938,28290557.675503273,117660.71948795472
2016-02-25 00:00:00.000,0.0002640254365668838,27258182.502129506,64163.27324472149
2016-02-26 00:00:00.000,0.0002578212206722157,26621227.219309624,87304.25569032814
2016-02-27 00:00:00.000,0.0002538322551701734,26212832.478298943,141049.94693978035
2016-02-28 00:00:00.000,0.0002526712853475245,26096451.114435423,205703.2831328696
2016-02-29 00:00:00.000,0.0002482826472606576,25646605.52468329,141143.64178340847
2016-03-01 00:00:00.000,0.0002470002764075149,25517570.37490483,91227.85601470564
2016-03-02 00:00:00.000,0.0002415571099358097,24958527.13352717,85769.22821189923
2016-03-03 00:00:00.000,0.0002415038070175261,24956361.402987566,112818.29282685
2016-03-04 00:00:00.000,0.0002362248228344348,24414089.02539635,54237.80506588354
2016-03-05 00:00:00.000,0.00021966009705425,22705157.8968462,85552.79494993463
2016-03-06 00:00:00.000,0.0002188074388181576,22620059.03706588,61421.20780462685
2016-03-07 00:00:00.000,0.0002286030666856574,23635895.017955184,82384.22191273753
2016-03-08 00:00:00.000,0.0002194600863420246,22693608.25247288,45961.294249996696
2016-03-09 00:00:00.000,0.0002259894750028165,23371908.408783637,74899.05502197142
